S2_Temp,S2_Light,S2_Sound,S5_CO2_Slope,S7_PIR,Room_Occupancy_Count
25.31,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.06,0,0,0
25.31,0,0.06,0,0,0
25.31,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.06,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.06,0,0,0
25.31,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.06,0,0,0
25.31,0,0.04,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.04,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.31,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.06,0,0,0
25.19,0,0.06,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.19,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.04,0,0,0
25.19,0,0.06,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.06,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.25,0,0.04,0,0,0
25.25,0,0.06,0,0,0
25.19,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.04,0,0,0
25.25,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.06,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.05,0,0,0
25.19,0,0.06,-0.046153846,0,0
25.19,0,0.06,-0.088461538,0,0
25.19,0,0.05,-0.080769231,0,0
25.19,0,0.06,-0.073076923,0,0
25.19,0,0.05,-0.065384615,0,0
25.19,0,0.05,-0.057692308,0,0
25.19,0,0.05,-0.05,0,0
25.19,0,0.05,-0.042307692,0,0
25.19,0,0.05,-0.034615385,0,0
25.19,0,0.04,-0.026923077,0,0
25.19,0,0.04,-0.065384615,0,0
25.19,0,0.05,-0.053846154,0,0
25.19,0,0.05,-0.042307692,0,0
25.19,0,0.06,-0.030769231,0,0
25.19,0,0.05,-0.065384615,0,0
25.19,0,0.06,-0.05,0,0
25.19,0,0.05,-0.034615385,0,0
25.19,0,0.04,-0.019230769,0,0
25.19,0,0.06,-0.003846154,0,0
25.19,0,0.04,0.011538462,0,0
25.19,0,0.04,0.026923077,0,0
25.19,0,0.05,0.042307692,0,0
25.19,0,0.05,0.057692308,0,0
25.19,0,0.05,0.073076923,0,0
25.19,0,0.05,0.088461538,0,0
25.19,0,0.06,0.007692308,0,0
25.19,0,0.05,-0.073076923,0,0
25.19,0,0.05,-0.057692308,0,0
25.19,0,0.04,-0.042307692,0,0
25.19,0,0.05,-0.026923077,0,0
25.19,0,0.04,-0.011538462,0,0
25.19,0,0.04,-0.042307692,0,0
25.19,0,0.05,-0.023076923,0,0
25.19,0,0.05,-0.05,0,0
25.19,0,0.05,-0.026923077,0,0
25.19,0,0.05,-0.053846154,0,0
25.19,0,0.04,-0.080769231,0,0
25.19,0,0.05,-0.057692308,0,0
25.19,0,0.05,-0.034615385,0,0
25.19,0,0.05,-0.061538462,0,0
25.19,0,0.05,-0.042307692,0,0
25.19,0,0.05,-0.069230769,0,0
25.19,0,0.05,-0.046153846,0,0
25.19,0,0.05,-0.023076923,0,0
25.19,0,0.05,1.23E-17,0,0
25.19,0,0.04,0.023076923,0,0
25.19,0,0.05,-1.23E-17,0,0
25.19,0,0.05,-0.019230769,0,0
25.19,0,0.05,-0.034615385,0,0
25.19,0,0.05,-0.046153846,0,0
25.19,0,0.06,-0.103846154,0,0
25.13,0,0.05,-0.161538462,0,0
25.19,0,0.05,-0.169230769,0,0
25.19,0,0.05,-0.173076923,0,0
25.13,0,0.05,-0.173076923,0,0
25.19,0,0.05,-0.169230769,0,0
25.19,0,0.05,-0.211538462,0,0
25.19,0,0.06,-0.157692308,0,0
25.13,0,0.06,-0.2,0,0
25.13,0,0.05,-0.146153846,0,0
25.13,0,0.05,-0.092307692,0,0
25.13,0,0.05,-0.134615385,0,0
25.19,0,0.05,-0.080769231,0,0
25.19,0,0.05,-0.073076923,0,0
25.13,0,0.05,-0.015384615,0,0
25.13,0,0.06,-0.003846154,0,0
25.13,0,0.05,-0.038461538,0,0
25.13,0,0.05,-0.023076923,0,0
25.13,0,0.05,-0.003846154,0,0
25.13,0,0.04,0.019230769,0,0
25.19,0,0.05,0.046153846,0,0
25.19,0,0.05,0.026923077,0,0
25.19,0,0.06,0.007692308,0,0
25.19,0,0.05,-0.011538462,0,0
25.13,0,0.06,-0.030769231,0,0
25.13,0,0.05,-0.05,0,0
25.13,0,0.05,-0.069230769,0,0
25.13,0,0.05,-0.088461538,0,0
25.13,0,0.04,-0.107692308,0,0
25.13,0,0.05,-0.126923077,0,0
25.13,0,0.05,-0.146153846,0,0
25.13,0,0.05,-0.165384615,0,0
25.13,0,0.05,-0.134615385,0,0
25.13,0,0.05,-0.15,0,0
25.13,0,0.05,-0.115384615,0,0
25.13,0,0.05,-0.076923077,0,0
25.13,0,0.06,-0.084615385,0,0
25.13,0,0.05,-0.042307692,0,0
25.13,0,0.05,-0.046153846,0,0
25.13,0,0.07,0,0,0
25.13,0,0.05,0,0,0
25.13,0,0.05,0,0,0
25.13,0,0.05,0,0,0
25.13,0,0.04,0,0,0
25.06,1,0.05,0,0,0
25.13,0,0.06,0,0,0
25.13,0,0.05,0,0,0
25.13,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.06,1,0.04,0,0,0
25.06,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.13,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.13,1,0.05,0,0,0
25.13,1,0.05,0,0,0
25.13,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.13,1,0.06,0,0,0
25.06,1,0.06,0,0,0
25.06,1,0.06,0,0,0
25.06,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.13,1,0.05,0,0,0
25.13,1,0.05,0,0,0
25.06,1,0.05,0,0,0
25.06,2,0.04,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.06,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.06,0,0,0
25.13,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,3,0.05,0,0,0
25.06,2,0.05,0,0,0
25.06,3,0.06,0,0,0
25.06,3,0.06,0,0,0
25.06,3,0.06,0,0,0
25.06,3,0.05,0,0,0
25.06,3,0.05,0,0,0
25.06,3,0.06,0,0,0
25.06,3,0.05,0,0,0
25.13,3,0.05,0,0,0
25.06,3,0.04,0,0,0
25.06,3,0.05,0,0,0
25.06,3,0.04,0,0,0
25.06,3,0.05,0,0,0
25.06,3,0.04,0,0,0
25.06,3,0.06,0,0,0
25.06,3,0.05,0,0,0
25.06,4,0.06,0,0,0
25.06,4,0.06,0,0,0
25.06,4,0.04,0,0,0
25.06,4,0.06,0,0,0
25.06,4,0.05,0,0,0
25,4,0.05,0,0,0
25,4,0.04,0,0,0
25.06,4,0.05,0,0,0
25.06,4,0.05,0,0,0
25.06,4,0.06,0,0,0
25.06,4,0.05,0,0,0
25,4,0.05,0,0,0
25,4,0.06,0,0,0
25.06,4,0.06,0,0,0
25.06,4,0.05,0,0,0
25.06,4,0.05,0,0,0
25.06,4,0.05,0,0,0
25.06,4,0.06,0,0,0
25.06,4,0.05,0,0,0
25,4,0.05,0,0,0
25,4,0.05,0,0,0
25.06,5,0.05,0,0,0
25,5,0.05,0,0,0
25,5,0.06,0,0,0
25.06,5,0.05,0,0,0
25,5,0.05,0,0,0
25.06,5,0.06,0,0,0
25,5,0.06,0,0,0
25.06,5,0.05,0,0,0
25,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25,5,0.06,0,0,0
25,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.06,0,0,0
25.06,5,0.06,0,0,0
25.06,5,0.06,0,0,0
25.06,5,0.06,0,0,0
25,5,0.05,0,0,0
25,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.06,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.06,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.06,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.06,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,5,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,5,0.06,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25,6,0.04,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.09,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.06,0,0,0
25.13,6,0.12,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.04,0,0,0
25.13,6,0.05,0,0,0
25.06,6,0.04,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.05,0,0,0
25.06,7,0.06,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.06,0,0,0
25.13,6,0.06,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.04,0,0,0
25.06,6,0.04,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.06,6,0.06,0,0,0
25.13,6,0.06,0,0,0
25.13,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.13,6,0.04,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.06,0,0,0
25.06,6,0.06,0,0,0
25.13,6,0.06,0,0,0
25.06,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.13,6,0.06,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.06,0,0,0
25.06,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.13,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.06,6,0.05,0,0,0
25.13,6,0.06,0,0,0
25.06,7,0.05,0,0,0
25.06,7,0.05,0,0,0
25.06,7,0.05,0,0,0
25.06,7,0.05,0,0,0
25.06,7,0.05,0,0,0
25.06,7,0.05,0,0,0
25.63,11,0.43,0.184615385,1,3
25.63,12,0.36,0.353846154,1,3
25.69,12,0.05,0.507692308,0,3
25.69,12,0.57,0.646153846,1,3
25.69,11,0.28,0.769230769,0,3
25.75,13,0.57,0.876923077,0,3
25.75,11,0.39,0.969230769,1,3
25.81,13,0.38,1.046153846,0,3
25.88,13,0.51,1.107692308,0,3
25.88,13,0.45,1.153846154,0,3
25.88,13,0.67,1.184615385,1,3
25.88,13,0.38,1.2,0,3
25.94,13,0.49,1.2,0,3
26,13,0.53,1.184615385,0,3
25.94,12,0.52,1.153846154,0,3
26,12,0.06,1.107692308,0,3
26,10,0.39,1.046153846,0,3
26,10,0.54,0.969230769,1,3
26,10,0.1,0.876923077,1,3
26,10,0.36,0.769230769,1,3
26.06,10,0.59,0.646153846,1,3
26.13,10,0.54,0.507692308,1,3
26.13,10,0.99,0.353846154,1,3
26.13,10,0.44,0.184615385,1,3
26.13,10,0.41,0,1,3
26.13,10,0.49,0,1,3
26.13,10,1.19,0,0,3
26.19,10,0.17,0.046153846,1,3
26.19,10,0.08,0.088461538,1,3
26.19,10,0.15,0.126923077,0,3
26.25,10,0.27,0.161538462,0,3
26.25,10,0.35,0.192307692,0,3
26.25,10,0.34,0.219230769,1,3
26.25,11,0.22,0.242307692,1,3
26.25,10,0.16,0.261538462,0,3
26.25,10,0.43,0.276923077,1,3
26.25,10,0.06,0.288461538,1,3
26.25,10,0.06,0.342307692,1,3
26.25,10,0.33,0.388461538,1,3
26.31,10,0.46,0.426923077,1,3
26.31,10,1.49,0.457692308,1,3
26.25,10,0.21,0.480769231,1,3
26.25,10,0.25,0.496153846,1,3
26.31,9,0.52,0.503846154,1,3
26.31,10,0.39,0.503846154,1,3
26.31,10,0.21,0.496153846,1,3
26.31,11,0.62,0.526923077,1,3
26.31,9,0.96,0.546153846,1,3
26.31,10,0.78,0.553846154,1,3
26.38,10,0.77,0.55,1,3
26.38,9,0.37,0.580769231,1,3
26.44,9,2.8,0.734615385,1,3
26.5,8,2.96,1.05,1,3
26.44,8,0.95,1.423076923,0,3
26.44,8,2.43,1.707692308,1,3
26.44,8,0.55,1.953846154,1,3
26.44,8,0.16,2.115384615,1,3
26.44,9,0.93,2.242307692,1,3
26.44,8,1.87,2.380769231,1,3
26.44,9,0.34,2.434615385,1,3
26.38,10,0.15,2.407692308,1,3
26.38,9,0.27,2.442307692,1,3
26.44,8,0.42,2.488461538,1,3
26.38,10,0.37,2.5,1,3
26.44,10,0.51,2.523076923,1,3
26.38,8,1.21,2.507692308,1,3
26.38,8,0.08,2.5,1,3
26.38,8,0.05,2.542307692,0,3
26.38,8,0.23,2.534615385,0,3
26.38,10,0.88,2.569230769,1,3
26.31,8,0.84,2.592307692,1,3
26.31,9,0.12,2.65,1,3
26.25,8,0.75,2.646153846,0,3
26.19,8,0.57,2.673076923,1,3
26.19,8,0.38,2.676923077,1,3
26.19,8,0.72,2.611538462,1,3
26.19,8,0.83,2.630769231,0,3
26.13,8,0.22,2.746153846,0,3
26.13,8,0.22,2.919230769,0,3
26.13,7,0.82,3.007692308,0,3
26.13,7,2.86,3.057692308,1,3
26.13,7,0.18,2.973076923,1,3
26.13,7,0.16,2.896153846,1,3
26.13,7,0.43,2.826923077,1,3
26.13,7,0.73,2.669230769,0,3
26.13,7,0.2,2.419230769,1,3
26.13,7,0.57,2.315384615,1,3
26.19,6,0.29,2.211538462,0,3
26.13,6,0.17,2.15,1,3
26.19,6,0.57,2.080769231,1,3
26.19,6,0.65,1.957692308,1,3
26.19,6,0.69,1.923076923,1,3
26.19,6,0.51,1.976923077,1,3
26.13,6,0.54,1.976923077,0,3
26.13,7,0.4,2.069230769,0,3
26.13,6,0.33,2.161538462,0,3
26.06,6,0.1,2.257692308,1,3
26.13,7,0.19,2.265384615,1,3
26.13,6,1.12,2.334615385,1,3
26.13,6,0.11,2.515384615,0,3
26.06,6,0.19,2.657692308,0,3
26.06,6,0.12,2.896153846,0,3
26.06,7,0.68,3.173076923,0,3
26.06,8,0.05,3.388461538,0,3
26.06,7,0.47,3.588461538,1,3
26.06,7,0.11,3.769230769,1,3
26.06,6,0.08,3.784615385,0,3
26.06,6,0.05,3.780769231,1,3
26.06,7,0.06,3.803846154,1,3
26.13,7,0.31,3.8,1,3
26.06,7,0.13,3.719230769,1,3
26.06,7,0.14,3.661538462,0,3
26.06,7,0.07,3.630769231,0,3
26.06,7,0.14,3.630769231,0,3
26.06,7,0.05,3.615384615,0,3
26.06,7,0.08,3.626923077,0,3
26.06,7,0.13,3.665384615,0,3
26.06,7,0.13,3.688461538,0,3
26.06,7,0.3,3.65,0,3
26.06,7,0.1,3.692307692,0,3
26.06,7,0.05,3.669230769,1,3
26.06,7,0.12,3.580769231,1,3
26.06,6,0.15,3.376923077,1,3
26,6,0.11,3.15,0,3
26.06,6,0.05,2.903846154,0,3
26,6,0.1,2.692307692,1,3
26.06,6,0.12,2.661538462,0,3
26.06,6,0.14,2.673076923,0,3
26.06,5,0.11,2.680769231,0,3
26.06,5,0.06,2.730769231,0,3
26,5,0.12,2.823076923,0,3
26,5,0.08,2.811538462,1,3
26,5,0.27,2.742307692,1,3
26.06,5,0.38,2.669230769,1,3
26.06,5,0.19,2.784615385,1,3
26.06,5,0.5,2.888461538,1,3
26.06,4,0.56,3.069230769,1,3
26.06,4,0.23,3.273076923,1,3
26.06,4,0.07,3.403846154,1,3
26.13,4,0.86,3.511538462,0,3
26.13,4,0.04,3.65,0,3
26.13,5,0.47,3.773076923,1,3
26.13,4,0.38,3.830769231,1,3
26.25,5,0.33,3.869230769,1,3
26.25,5,0.38,3.938461538,1,3
26.19,5,0.37,3.946153846,1,3
26.19,5,0.44,3.892307692,1,3
26.13,5,0.33,3.776923077,1,3
26.13,4,0.34,3.603846154,1,3
26.06,5,0.26,3.419230769,1,3
26.13,5,0.18,3.219230769,1,3
26.06,5,0.09,3.103846154,1,3
26.06,4,0.07,2.884615385,1,3
26.06,4,0.05,2.707692308,1,3
26.06,4,0.11,2.619230769,1,3
26.06,4,0.08,2.707692308,1,3
26.06,4,0.08,2.773076923,1,3
26.06,4,0.1,2.811538462,1,3
26.06,4,0.31,2.676923077,1,3
26.06,4,0.28,2.573076923,1,3
26.06,4,0.37,2.465384615,1,3
26.06,4,0.44,2.457692308,1,3
26.06,4,0.45,2.461538462,1,3
26.06,4,0.43,2.430769231,1,3
26.06,4,0.42,2.503846154,1,3
26.06,4,0.33,2.576923077,0,3
26.06,3,0.35,2.65,1,3
26.06,3,0.36,2.676923077,1,3
26.06,3,0.38,2.707692308,0,3
26.06,3,0.04,2.788461538,1,3
26.06,3,0.07,2.865384615,1,3
26.06,3,0.05,2.934615385,0,3
26.06,3,0.05,2.946153846,0,3
26.06,3,0.05,2.803846154,1,3
26,3,0.07,2.75,1,3
26.06,3,0.07,2.55,1,3
26.06,3,0.29,2.353846154,1,3
26.06,3,0.3,2.065384615,1,3
26,3,0.92,1.873076923,0,3
26.06,3,0.05,1.684615385,0,3
26.06,3,0.06,1.657692308,1,3
26.06,2,0.59,1.75,1,3
26.06,3,0.43,1.819230769,1,3
26.06,3,0.47,1.819230769,1,3
26.06,185,0.37,1.742307692,1,3
26.06,216,0.9,1.676923077,1,3
26.13,232,0.27,1.665384615,1,3
26.13,237,0.66,1.607692308,1,3
26.06,239,0.05,1.503846154,1,3
26.13,239,0.08,1.55,1,3
26.13,239,0.08,1.607692308,0,3
26.13,238,0.27,1.630769231,0,3
26.06,238,0.17,1.573076923,1,3
26.06,238,0.06,1.484615385,1,3
26.13,238,0.21,1.465384615,1,3
26.06,237,0.53,1.519230769,0,3
26.13,237,0.57,1.6,0,3
26.13,236,0.52,1.661538462,1,3
26.13,235,0.73,1.653846154,1,3
26.13,234,0.2,1.673076923,1,2
26.13,234,0.27,1.573076923,1,2
26.06,234,0.13,1.538461538,1,2
26.13,234,0.13,1.515384615,0,2
26.13,234,0.24,1.6,1,2
26.19,234,0.58,1.553846154,1,2
26.13,233,0.11,1.519230769,1,2
26.13,233,0.14,1.592307692,1,2
26.13,233,0.37,1.580769231,1,2
26.13,232,0.39,1.576923077,1,2
26.13,231,0.18,1.580769231,1,2
26.19,232,0.31,1.596153846,1,2
26.13,231,3.44,1.676923077,1,2
26.13,231,0.26,1.730769231,0,2
26.13,230,0.74,1.803846154,1,2
26.13,231,0.22,1.803846154,0,2
26.13,230,0.82,1.692307692,0,2
26.13,230,0.33,1.569230769,0,2
26.13,231,0.48,1.384615385,1,2
